family,dataset,src_ip,dst_ip,dst_port,proto,binary_label,unknown_family,model,prediction,score
benign,benign_2017-05-01_normal,10.0.2.15,204.79.197.200,443,tcp,0,sliver,logistic_regression,0,0.006411894741174258
benign,benign_2017-05-01_normal,10.0.2.15,205.178.187.13,80,tcp,0,sliver,logistic_regression,0,0.0001171915196640676
benign,benign_2017-05-01_normal,10.0.2.15,205.178.187.13,443,tcp,0,sliver,logistic_regression,0,4.3447989553875005e-05
benign,benign_2017-05-01_normal,10.0.2.15,205.185.216.10,80,tcp,0,sliver,logistic_regression,0,0.0002645227221278171
benign,benign_2017-05-01_normal,10.0.2.15,205.185.216.10,443,tcp,0,sliver,logistic_regression,0,5.9110424957775974e-05
benign,benign_2017-05-01_normal,10.0.2.15,205.185.216.42,80,tcp,0,sliver,logistic_regression,0,0.00037636693311378616
benign,benign_2017-05-01_normal,10.0.2.15,205.185.216.42,443,tcp,0,sliver,logistic_regression,0,0.00017015020633180374
benign,benign_2017-05-01_normal,10.0.2.15,205.201.132.96,80,tcp,0,sliver,logistic_regression,0,0.0003419943288041461
benign,benign_2017-05-01_normal,10.0.2.15,206.19.36.37,443,tcp,0,sliver,logistic_regression,0,0.004184627956686838
benign,benign_2017-05-01_normal,10.0.2.15,207.159.133.98,80,tcp,0,sliver,logistic_regression,0,0.0006521569417223127
benign,benign_2017-05-01_normal,10.0.2.15,207.159.133.98,443,tcp,0,sliver,logistic_regression,0,3.498587493891962e-05
benign,benign_2017-05-01_normal,10.0.2.15,207.200.74.123,80,tcp,0,sliver,logistic_regression,0,0.0006871377053422486
benign,benign_2017-05-01_normal,10.0.2.15,207.46.194.10,443,tcp,0,sliver,logistic_regression,0,0.0001876049511387091
benign,benign_2017-05-01_normal,10.0.2.15,208.100.17.187,80,tcp,0,sliver,logistic_regression,0,0.0007852877964768036
benign,benign_2017-05-01_normal,10.0.2.15,208.100.17.189,80,tcp,0,sliver,logistic_regression,0,0.0008234213547010855
benign,benign_2017-05-01_normal,10.0.2.15,208.146.36.220,80,tcp,0,sliver,logistic_regression,0,0.000518760316678576
benign,benign_2017-05-01_normal,10.0.2.15,208.146.36.220,443,tcp,0,sliver,logistic_regression,0,0.00023701718738837013
benign,benign_2017-05-01_normal,10.0.2.15,208.146.36.221,80,tcp,0,sliver,logistic_regression,0,0.0004495397120872341
benign,benign_2017-05-01_normal,10.0.2.15,208.215.179.146,80,tcp,0,sliver,logistic_regression,0,0.0007306807331717988
benign,benign_2017-05-01_normal,10.0.2.15,208.215.179.149,80,tcp,0,sliver,logistic_regression,0,0.00048399729398276213
benign,benign_2017-05-01_normal,10.0.2.15,208.66.66.66,80,tcp,0,sliver,logistic_regression,0,0.00020044970160534905
benign,benign_2017-05-01_normal,10.0.2.15,208.80.56.11,80,tcp,0,sliver,logistic_regression,0,0.0004827428375142393
benign,benign_2017-05-01_normal,10.0.2.15,208.80.57.66,80,tcp,0,sliver,logistic_regression,0,0.00022990364793063888
benign,benign_2017-05-01_normal,10.0.2.15,208.81.233.32,80,tcp,0,sliver,logistic_regression,0,0.0003998014866175908
benign,benign_2017-05-01_normal,10.0.2.15,208.81.233.32,443,tcp,0,sliver,logistic_regression,0,0.013676378874006048
benign,benign_2017-05-01_normal,10.0.2.15,208.81.233.49,80,tcp,0,sliver,logistic_regression,0,0.0004882627267660416
benign,benign_2017-05-01_normal,10.0.2.15,208.89.12.87,443,tcp,0,sliver,logistic_regression,0,5.275150219555034e-05
benign,benign_2017-05-01_normal,10.0.2.15,209.15.19.173,80,tcp,0,sliver,logistic_regression,0,0.007986061159375215
benign,benign_2017-05-01_normal,10.0.2.15,209.15.36.23,80,tcp,0,sliver,logistic_regression,0,0.00020219631785898346
benign,benign_2017-05-01_normal,10.0.2.15,209.15.36.23,443,tcp,0,sliver,logistic_regression,0,0.0001747252632780837
benign,benign_2017-05-01_normal,10.0.2.15,209.15.36.31,443,tcp,0,sliver,logistic_regression,0,0.00015556969401226081
benign,benign_2017-05-01_normal,10.0.2.15,209.15.36.33,80,tcp,0,sliver,logistic_regression,0,0.00013812394139102962
benign,benign_2017-05-01_normal,10.0.2.15,209.15.36.33,443,tcp,0,sliver,logistic_regression,0,0.00018296976520093246
benign,benign_2017-05-01_normal,10.0.2.15,209.15.36.34,80,tcp,0,sliver,logistic_regression,0,0.0001375632249493686
benign,benign_2017-05-01_normal,10.0.2.15,209.17.68.100,80,tcp,0,sliver,logistic_regression,0,0.00015596864645315723
benign,benign_2017-05-01_normal,10.0.2.15,209.17.68.200,443,tcp,0,sliver,logistic_regression,0,0.002465270454632936
benign,benign_2017-05-01_normal,10.0.2.15,209.17.68.232,443,tcp,0,sliver,logistic_regression,0,0.002044143425087673
benign,benign_2017-05-01_normal,10.0.2.15,209.171.32.58,443,tcp,0,sliver,logistic_regression,0,0.004473325903439379
benign,benign_2017-05-01_normal,10.0.2.15,209.172.192.100,80,tcp,0,sliver,logistic_regression,0,4.6692616577528054e-05
benign,benign_2017-05-01_normal,10.0.2.15,209.172.192.100,443,tcp,0,sliver,logistic_regression,0,0.0015291336630753123
benign,benign_2017-05-01_normal,10.0.2.15,209.172.192.232,80,tcp,0,sliver,logistic_regression,0,0.007611453901718307
benign,benign_2017-05-01_normal,10.0.2.15,209.202.243.140,80,tcp,0,sliver,logistic_regression,0,0.00011146737374378085
benign,benign_2017-05-01_normal,10.0.2.15,209.202.243.140,443,tcp,0,sliver,logistic_regression,0,0.00010917586931353103
benign,benign_2017-05-01_normal,10.0.2.15,209.202.243.210,443,tcp,0,sliver,logistic_regression,0,0.00016960574747918136
benign,benign_2017-05-01_normal,10.0.2.15,209.202.252.55,80,tcp,0,sliver,logistic_regression,0,0.00015301013281088366
benign,benign_2017-05-01_normal,10.0.2.15,209.202.254.60,80,tcp,0,sliver,logistic_regression,0,0.0003790476558509964
benign,benign_2017-05-01_normal,10.0.2.15,209.202.254.60,443,tcp,0,sliver,logistic_regression,0,0.00019476196811366568
benign,benign_2017-05-01_normal,10.0.2.15,209.63.42.129,443,tcp,0,sliver,logistic_regression,0,0.0021956948819719896
benign,benign_2017-05-01_normal,10.0.2.15,210.224.168.100,80,tcp,0,sliver,logistic_regression,0,0.0002468835362452587
benign,benign_2017-05-01_normal,10.0.2.15,210.224.172.33,443,tcp,0,sliver,logistic_regression,0,0.00014126714712618283
benign,benign_2017-05-01_normal,10.0.2.15,210.51.19.63,80,tcp,0,sliver,logistic_regression,0,0.0011768461647157444
benign,benign_2017-05-01_normal,10.0.2.15,211.91.160.141,80,tcp,0,sliver,logistic_regression,0,2.5744102847180045e-05
benign,benign_2017-05-01_normal,10.0.2.15,211.91.160.142,80,tcp,0,sliver,logistic_regression,0,1.2084255655020242e-05
benign,benign_2017-05-01_normal,10.0.2.15,212.32.225.101,80,tcp,0,sliver,logistic_regression,0,0.0004715211224898116
benign,benign_2017-05-01_normal,10.0.2.15,212.58.246.124,443,tcp,0,sliver,logistic_regression,0,0.0009513091568344971
benign,benign_2017-05-01_normal,10.0.2.15,212.58.246.213,443,tcp,0,sliver,logistic_regression,0,0.00015598503823459152
benign,benign_2017-05-01_normal,10.0.2.15,212.58.246.55,80,tcp,0,sliver,logistic_regression,0,0.00045276386654967947
benign,benign_2017-05-01_normal,10.0.2.15,212.58.246.79,80,tcp,0,sliver,logistic_regression,0,0.0016827073224395899
benign,benign_2017-05-01_normal,10.0.2.15,212.58.246.92,80,tcp,0,sliver,logistic_regression,0,0.0004955349603895774
benign,benign_2017-05-01_normal,10.0.2.15,212.89.52.110,443,tcp,0,sliver,logistic_regression,0,0.0020270823374255328
benign,benign_2017-05-01_normal,10.0.2.15,213.155.156.165,443,tcp,0,sliver,logistic_regression,0,0.00016644738675505562
benign,benign_2017-05-01_normal,10.0.2.15,213.180.193.119,443,tcp,0,sliver,logistic_regression,0,0.0003595120307342063
benign,benign_2017-05-01_normal,10.0.2.15,213.186.33.34,80,tcp,0,sliver,logistic_regression,0,0.0016515683486878075
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.100,443,tcp,0,sliver,logistic_regression,0,0.0007155643006554756
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.105,80,tcp,0,sliver,logistic_regression,0,3.633232494014981e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.105,443,tcp,0,sliver,logistic_regression,0,0.0003443605884668085
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.107,443,tcp,0,sliver,logistic_regression,0,0.00048269249932623905
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.112,80,tcp,0,sliver,logistic_regression,0,8.999357844775976e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.113,80,tcp,0,sliver,logistic_regression,0,9.470730269823552e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.117,80,tcp,0,sliver,logistic_regression,0,0.0009370153812132879
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.122,443,tcp,0,sliver,logistic_regression,0,0.0009875660307530716
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.124,80,tcp,0,sliver,logistic_regression,0,2.2002957172495846e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.124,443,tcp,0,sliver,logistic_regression,0,0.0005430503991838165
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.125,80,tcp,0,sliver,logistic_regression,0,1.3023619543139893e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.125,443,tcp,0,sliver,logistic_regression,0,0.0004216084626667228
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.135,443,tcp,0,sliver,logistic_regression,0,0.0005570891351186761
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.136,443,tcp,0,sliver,logistic_regression,0,0.0003356182733653777
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.14,80,tcp,0,sliver,logistic_regression,0,0.00023440587969904392
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.146,443,tcp,0,sliver,logistic_regression,0,0.0003618780997199713
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.15,80,tcp,0,sliver,logistic_regression,0,9.451499421932613e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.15,443,tcp,0,sliver,logistic_regression,0,0.00044450279520303216
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.150,80,tcp,0,sliver,logistic_regression,0,0.00043508043166807316
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.153,443,tcp,0,sliver,logistic_regression,0,0.0005208179053024974
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.163,443,tcp,0,sliver,logistic_regression,0,0.0004551305090426499
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.166,443,tcp,0,sliver,logistic_regression,0,0.0006922184361543659
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.175,80,tcp,0,sliver,logistic_regression,0,3.13225182699418e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.175,443,tcp,0,sliver,logistic_regression,0,0.000387078687184741
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.18,443,tcp,0,sliver,logistic_regression,0,0.0006236214603355619
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.195,80,tcp,0,sliver,logistic_regression,0,2.2187591191740083e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.197,80,tcp,0,sliver,logistic_regression,0,4.0607796860700126e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.197,443,tcp,0,sliver,logistic_regression,0,0.0005085711052230932
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.198,80,tcp,0,sliver,logistic_regression,0,0.00017090789342957743
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.199,80,tcp,0,sliver,logistic_regression,0,0.0009518609612065984
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.21,80,tcp,0,sliver,logistic_regression,0,3.3292310613765956e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.21,443,tcp,0,sliver,logistic_regression,0,0.0006778060334586165
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.215,443,tcp,0,sliver,logistic_regression,0,0.0006751174577090705
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.218,80,tcp,0,sliver,logistic_regression,0,3.0132361555426598e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.218,443,tcp,0,sliver,logistic_regression,0,0.0006799244839701216
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.227,80,tcp,0,sliver,logistic_regression,0,2.3273802215356436e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.231,443,tcp,0,sliver,logistic_regression,0,0.000428142144207567
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.234,80,tcp,0,sliver,logistic_regression,0,1.3980783966205589e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.234,443,tcp,0,sliver,logistic_regression,0,0.0006716309479459151
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.238,443,tcp,0,sliver,logistic_regression,0,0.0007537043727288536
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.239,80,tcp,0,sliver,logistic_regression,0,2.5008264681400466e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.248,443,tcp,0,sliver,logistic_regression,0,0.0006830583500884559
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.252,80,tcp,0,sliver,logistic_regression,0,0.0002455555142228159
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.253,80,tcp,0,sliver,logistic_regression,0,3.3251995670029224e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.27,443,tcp,0,sliver,logistic_regression,0,0.0003953690556744369
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.30,80,tcp,0,sliver,logistic_regression,0,1.4948058565790164e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.37,443,tcp,0,sliver,logistic_regression,0,0.0007192113916483781
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.40,443,tcp,0,sliver,logistic_regression,0,0.000595265420779492
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.41,80,tcp,0,sliver,logistic_regression,0,2.762986344617234e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.5,443,tcp,0,sliver,logistic_regression,0,0.00042669882278163377
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.51,443,tcp,0,sliver,logistic_regression,0,0.0007577977660194221
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.52,80,tcp,0,sliver,logistic_regression,0,0.0010767155328279918
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.65,80,tcp,0,sliver,logistic_regression,0,3.987996752283414e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.7,443,tcp,0,sliver,logistic_regression,0,0.0007761073101361452
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.76,80,tcp,0,sliver,logistic_regression,0,0.0079763038265003
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.78,443,tcp,0,sliver,logistic_regression,0,0.0007109513260449414
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.79,80,tcp,0,sliver,logistic_regression,0,0.00025251692215844985
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.80,80,tcp,0,sliver,logistic_regression,0,1.5518085080647564e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.84,443,tcp,0,sliver,logistic_regression,0,0.0005164452882755884
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.85,443,tcp,0,sliver,logistic_regression,0,0.0003577675972245413
benign,benign_2017-05-01_normal,10.0.2.15,216.137.61.95,443,tcp,0,sliver,logistic_regression,0,0.0005369043873477817
benign,benign_2017-05-01_normal,10.0.2.15,216.146.46.11,80,tcp,0,sliver,logistic_regression,0,0.00011835633161623687
benign,benign_2017-05-01_normal,10.0.2.15,216.239.120.224,443,tcp,0,sliver,logistic_regression,0,0.0004873215768469899
benign,benign_2017-05-01_normal,10.0.2.15,216.239.120.246,80,tcp,0,sliver,logistic_regression,0,0.0007946559501557215
benign,benign_2017-05-01_normal,10.0.2.15,216.239.120.246,443,tcp,0,sliver,logistic_regression,0,0.0004225892011647249
benign,benign_2017-05-01_normal,10.0.2.15,216.239.36.21,80,tcp,0,sliver,logistic_regression,0,0.0005747068001316217
benign,benign_2017-05-01_normal,10.0.2.15,216.38.80.71,80,tcp,0,sliver,logistic_regression,0,0.00016089739517709766
benign,benign_2017-05-01_normal,10.0.2.15,216.52.1.12,80,tcp,0,sliver,logistic_regression,0,0.00024100936200164896
benign,benign_2017-05-01_normal,10.0.2.15,216.52.1.12,443,tcp,0,sliver,logistic_regression,0,0.0001859321133751243
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.104,443,tcp,0,sliver,logistic_regression,0,0.0167455775939044
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.106,80,tcp,0,sliver,logistic_regression,0,0.00012411228247457518
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.106,443,tcp,0,sliver,logistic_regression,0,0.009033097120699957
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.66,80,tcp,0,sliver,logistic_regression,0,7.418552930961852e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.66,443,tcp,0,sliver,logistic_regression,0,0.011335038735868927
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.72,443,tcp,0,sliver,logistic_regression,0,0.01262584001194345
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.74,80,tcp,0,sliver,logistic_regression,0,0.00016427070917845465
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.74,443,tcp,0,sliver,logistic_regression,0,0.017042384918518855
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.98,80,tcp,0,sliver,logistic_regression,0,6.625007779337519e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.58.201.98,443,tcp,0,sliver,logistic_regression,0,0.016041836944897258
benign,benign_2017-05-01_normal,10.0.2.15,216.58.207.170,80,tcp,0,sliver,logistic_regression,0,0.00016478621802064387
benign,benign_2017-05-01_normal,10.0.2.15,216.58.207.170,443,tcp,0,sliver,logistic_regression,0,0.007186843328119955
benign,benign_2017-05-01_normal,10.0.2.15,216.58.212.163,443,tcp,0,sliver,logistic_regression,0,0.014307890250033525
benign,benign_2017-05-01_normal,10.0.2.15,216.58.214.226,80,tcp,0,sliver,logistic_regression,0,3.98694291510833e-05
benign,benign_2017-05-01_normal,10.0.2.15,216.58.214.226,443,tcp,0,sliver,logistic_regression,0,0.013031126521300871
benign,benign_2017-05-01_normal,10.0.2.15,216.58.214.227,443,tcp,0,sliver,logistic_regression,0,0.006213866486592178
benign,benign_2017-05-01_normal,10.0.2.15,216.58.214.238,443,tcp,0,sliver,logistic_regression,0,0.013392418667868625
benign,benign_2017-05-01_normal,10.0.2.15,217.12.15.54,80,tcp,0,sliver,logistic_regression,0,0.0005764108807675681
benign,benign_2017-05-01_normal,10.0.2.15,217.12.15.54,443,tcp,0,sliver,logistic_regression,0,0.0001908340868701056
benign,benign_2017-05-01_normal,10.0.2.15,217.12.15.83,80,tcp,0,sliver,logistic_regression,0,0.0005747442396438346
benign,benign_2017-05-01_normal,10.0.2.15,217.12.15.83,443,tcp,0,sliver,logistic_regression,0,0.0002333178504522974
benign,benign_2017-05-01_normal,10.0.2.15,217.69.133.145,443,tcp,0,sliver,logistic_regression,0,0.003693770573664965
benign,benign_2017-05-01_normal,10.0.2.15,217.79.177.14,80,tcp,0,sliver,logistic_regression,0,0.0008200892559923641
benign,benign_2017-05-01_normal,10.0.2.15,217.79.177.14,443,tcp,0,sliver,logistic_regression,0,4.1164097969917295e-05
benign,benign_2017-05-01_normal,10.0.2.15,217.79.188.11,80,tcp,0,sliver,logistic_regression,0,9.725731026462071e-05
benign,benign_2017-05-01_normal,10.0.2.15,217.79.188.53,443,tcp,0,sliver,logistic_regression,0,0.0005232546483109183
benign,benign_2017-05-01_normal,10.0.2.15,217.79.188.59,443,tcp,0,sliver,logistic_regression,0,9.092051820206952e-05
benign,benign_2017-05-01_normal,10.0.2.15,217.79.188.9,443,tcp,0,sliver,logistic_regression,0,0.00011878013055985798
benign,benign_2017-05-01_normal,10.0.2.15,220.181.7.190,80,tcp,0,sliver,logistic_regression,0,0.0005318915128000323
benign,benign_2017-05-01_normal,10.0.2.15,220.181.90.20,80,tcp,0,sliver,logistic_regression,0,0.0014059888871174673
benign,benign_2017-05-01_normal,10.0.2.15,221.204.60.114,80,tcp,0,sliver,logistic_regression,0,0.0001385326000871184
benign,benign_2017-05-01_normal,10.0.2.15,224.0.0.252,5355,udp,0,sliver,logistic_regression,0,0.00095461302496364
benign,benign_2017-05-01_normal,10.0.2.15,23.100.41.251,443,tcp,0,sliver,logistic_regression,0,9.21644010594474e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.101.185.136,80,tcp,0,sliver,logistic_regression,0,0.00011601553594286698
benign,benign_2017-05-01_normal,10.0.2.15,23.101.185.136,443,tcp,0,sliver,logistic_regression,0,0.004951228017201437
benign,benign_2017-05-01_normal,10.0.2.15,23.111.11.222,80,tcp,0,sliver,logistic_regression,0,0.00023133633757880007
benign,benign_2017-05-01_normal,10.0.2.15,23.111.9.30,80,tcp,0,sliver,logistic_regression,0,0.0002315017037917578
benign,benign_2017-05-01_normal,10.0.2.15,23.111.9.32,443,tcp,0,sliver,logistic_regression,0,0.000985379192633333
benign,benign_2017-05-01_normal,10.0.2.15,23.2.12.111,443,tcp,0,sliver,logistic_regression,0,0.00023998205739492916
benign,benign_2017-05-01_normal,10.0.2.15,23.20.111.215,443,tcp,0,sliver,logistic_regression,0,0.00015914430827140814
benign,benign_2017-05-01_normal,10.0.2.15,23.21.108.84,80,tcp,0,sliver,logistic_regression,0,0.0006861132309560781
benign,benign_2017-05-01_normal,10.0.2.15,23.21.131.9,443,tcp,0,sliver,logistic_regression,0,5.7120733038582954e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.21.177.233,80,tcp,0,sliver,logistic_regression,0,0.03889796082612766
benign,benign_2017-05-01_normal,10.0.2.15,23.21.185.133,443,tcp,0,sliver,logistic_regression,0,0.0001351279750388098
benign,benign_2017-05-01_normal,10.0.2.15,23.21.192.56,80,tcp,0,sliver,logistic_regression,0,9.925700527913091e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.21.249.86,443,tcp,0,sliver,logistic_regression,0,0.0001856420673056963
benign,benign_2017-05-01_normal,10.0.2.15,23.21.78.15,443,tcp,0,sliver,logistic_regression,0,0.00012221480268508246
benign,benign_2017-05-01_normal,10.0.2.15,23.21.78.54,443,tcp,0,sliver,logistic_regression,0,0.00017100101804126198
benign,benign_2017-05-01_normal,10.0.2.15,23.21.83.179,80,tcp,0,sliver,logistic_regression,0,0.00010452204433051543
benign,benign_2017-05-01_normal,10.0.2.15,23.21.89.124,443,tcp,0,sliver,logistic_regression,0,0.00019817692263899146
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.16,80,tcp,0,sliver,logistic_regression,0,0.00020024230641234761
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.32,80,tcp,0,sliver,logistic_regression,0,0.0079763038265003
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.35,443,tcp,0,sliver,logistic_regression,0,0.0007935956436733414
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.40,443,tcp,0,sliver,logistic_regression,0,0.00023118828195054194
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.42,80,tcp,0,sliver,logistic_regression,0,0.004125637862950039
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.57,80,tcp,0,sliver,logistic_regression,0,0.00015003630510602054
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.65,80,tcp,0,sliver,logistic_regression,0,2.345175168163305e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.66,80,tcp,0,sliver,logistic_regression,0,0.0002870473453429812
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.66,443,tcp,0,sliver,logistic_regression,0,0.0003299826099310451
benign,benign_2017-05-01_normal,10.0.2.15,23.219.91.82,80,tcp,0,sliver,logistic_regression,0,9.97401615024789e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.23.101.66,80,tcp,0,sliver,logistic_regression,0,0.0036801903394901945
benign,benign_2017-05-01_normal,10.0.2.15,23.23.131.79,80,tcp,0,sliver,logistic_regression,0,6.491083767595407e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.23.137.182,80,tcp,0,sliver,logistic_regression,0,0.00019959216950993165
benign,benign_2017-05-01_normal,10.0.2.15,23.23.145.232,80,tcp,0,sliver,logistic_regression,0,0.00022313039937709768
benign,benign_2017-05-01_normal,10.0.2.15,23.23.153.147,443,tcp,0,sliver,logistic_regression,0,0.00017101156725548414
benign,benign_2017-05-01_normal,10.0.2.15,23.23.170.207,80,tcp,0,sliver,logistic_regression,0,0.0002180417911324291
benign,benign_2017-05-01_normal,10.0.2.15,23.23.178.66,80,tcp,0,sliver,logistic_regression,0,0.007976304175563453
benign,benign_2017-05-01_normal,10.0.2.15,23.23.191.60,443,tcp,0,sliver,logistic_regression,0,4.9365723369741656e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.23.219.8,443,tcp,0,sliver,logistic_regression,0,0.0001855657776996514
benign,benign_2017-05-01_normal,10.0.2.15,23.23.220.195,80,tcp,0,sliver,logistic_regression,0,0.00023223398435962128
benign,benign_2017-05-01_normal,10.0.2.15,23.23.99.12,443,tcp,0,sliver,logistic_regression,0,0.008182341831353033
benign,benign_2017-05-01_normal,10.0.2.15,23.237.44.42,80,tcp,0,sliver,logistic_regression,0,0.000671585457795913
benign,benign_2017-05-01_normal,10.0.2.15,23.251.140.207,80,tcp,0,sliver,logistic_regression,0,0.0003891035753794998
benign,benign_2017-05-01_normal,10.0.2.15,23.38.81.213,443,tcp,0,sliver,logistic_regression,0,0.00035454883549302854
benign,benign_2017-05-01_normal,10.0.2.15,23.38.82.156,443,tcp,0,sliver,logistic_regression,0,0.0005885539077194848
benign,benign_2017-05-01_normal,10.0.2.15,23.38.83.159,443,tcp,0,sliver,logistic_regression,0,0.0005228336176067908
benign,benign_2017-05-01_normal,10.0.2.15,23.38.83.29,80,tcp,0,sliver,logistic_regression,0,2.0357556948454547e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.38.83.29,443,tcp,0,sliver,logistic_regression,0,0.0003395686285674329
benign,benign_2017-05-01_normal,10.0.2.15,23.38.84.221,443,tcp,0,sliver,logistic_regression,0,0.0012682956423317377
benign,benign_2017-05-01_normal,10.0.2.15,23.38.84.30,443,tcp,0,sliver,logistic_regression,0,0.0002951144129915892
benign,benign_2017-05-01_normal,10.0.2.15,23.38.84.43,443,tcp,0,sliver,logistic_regression,0,0.00084108972850684
benign,benign_2017-05-01_normal,10.0.2.15,23.38.85.107,443,tcp,0,sliver,logistic_regression,0,0.0007701516605513778
benign,benign_2017-05-01_normal,10.0.2.15,23.38.85.236,80,tcp,0,sliver,logistic_regression,0,0.0001377120425580512
benign,benign_2017-05-01_normal,10.0.2.15,23.38.85.236,443,tcp,0,sliver,logistic_regression,0,0.0003374272689282158
benign,benign_2017-05-01_normal,10.0.2.15,23.38.87.244,80,tcp,0,sliver,logistic_regression,0,0.000170967296507864
benign,benign_2017-05-01_normal,10.0.2.15,23.38.87.52,443,tcp,0,sliver,logistic_regression,0,0.000362476882229848
benign,benign_2017-05-01_normal,10.0.2.15,23.38.88.28,443,tcp,0,sliver,logistic_regression,0,0.0003149814906200233
benign,benign_2017-05-01_normal,10.0.2.15,23.38.89.147,80,tcp,0,sliver,logistic_regression,0,5.00608971642309e-05
benign,benign_2017-05-01_normal,10.0.2.15,23.38.89.147,443,tcp,0,sliver,logistic_regression,0,0.00032403574312159906
